subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
109,001,1,recog,71,NIGHT,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.82660792151,1,244
109,001,1,recog,72,INCLUDING,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.879776618793,1,245
109,001,1,recog,73,BUBBLED,LF,target,left,aqua,pleasantness,liberal,yes,z,1,0.679829336936,3,248
109,001,1,recog,74,VAINLY,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.719997771026,1,249
109,001,1,recog,75,CEASELESS,LF,lure,-,-,-,liberal,no,m,1,0.640112563153,1,250
109,001,1,recog,76,MATERIAL,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.813353599398,1,251
109,001,1,recog,77,AVAILABLE,HF,lure,-,-,-,liberal,no,m,1,0.786672649672,1,252
109,001,1,recog,78,SITTING,HF,target,right,yellow,imageability,liberal,no,z,1,0.76005988894,3,255
109,001,1,recog,79,JINGLE,LF,target,right,yellow,imageability,liberal,no,z,1,0.800007625425,3,258
109,001,1,recog,80,YACHTING,LF,lure,-,-,-,liberal,no,m,1,0.826700306556,1,259
109,001,1,recog,81,YANKED,LF,target,right,yellow,imageability,liberal,no,z,1,0.933261331695,3,262
109,001,1,recog,82,STOOD,HF,lure,-,-,-,liberal,no,m,1,1.33288643893,1,263
109,001,1,recog,83,LULLED,LF,lure,-,-,-,conservative,no,m,1,0.706746748416,3,266
109,001,1,recog,84,OCCUPANCY,LF,target,left,aqua,pleasantness,liberal,yes,z,1,0.866660507687,3,269
109,001,1,recog,85,POPES,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.866656475002,1,270
109,001,1,recog,86,NAUGHT,LF,lure,-,-,-,conservative,no,m,1,0.640123194724,3,273
109,001,1,recog,87,TOKENS,LF,lure,-,-,-,conservative,no,z,0,1.43978474283,-3,270
109,001,1,recog,88,JEOPARDY,LF,lure,-,-,-,conservative,no,m,1,0.666475297592,3,273
109,001,1,recog,89,GASEOUS,LF,lure,-,-,-,liberal,no,m,1,0.640069303452,1,274
109,001,1,recog,90,ITSELF,HF,lure,-,-,-,liberal,no,m,1,0.453498057381,1,275
109,001,1,recog,91,HAWKED,LF,lure,-,-,-,liberal,no,m,1,0.600006085646,1,276
109,001,1,recog,92,ORDER,HF,lure,-,-,-,conservative,no,m,1,0.82663175097,3,279
109,001,1,recog,93,TURNED,HF,target,left,aqua,pleasantness,liberal,no,m,0,0.733293519763,-3,276
109,001,1,recog,94,CHURCH,HF,target,right,yellow,imageability,liberal,no,z,1,0.90667166718,3,279
109,001,1,recog,95,LESSENED,LF,target,left,aqua,pleasantness,liberal,no,m,0,1.17311345687,-3,276
109,001,2,source,0,CORNER,HF,target,right,yellow,imageability,liberal,yes,3,0,1.2133896735,-,-
109,001,2,source,1,FOLLOWED,HF,target,left,aqua,pleasantness,liberal,no,1,1,2.26613200654,-,-
109,001,2,source,2,CINDER,LF,target,left,aqua,pleasantness,liberal,no,1,1,0.906608977297,-,-
109,001,2,source,3,CENTRAL,HF,target,left,aqua,pleasantness,liberal,no,1,1,1.3730871345,-,-
109,001,2,source,4,TWAIN,LF,target,right,yellow,imageability,conservative,no,9,1,1.10662298172,-,-
109,001,2,source,5,GRACES,LF,target,left,aqua,pleasantness,liberal,no,8,0,1.18631865364,-,-
109,001,2,source,6,ALABASTER,LF,target,right,yellow,imageability,conservative,no,9,1,0.866583520081,-,-
109,001,2,source,7,MUGGING,LF,target,left,aqua,pleasantness,liberal,no,1,1,1.01324295724,-,-
109,001,2,source,8,JOURNEYED,LF,target,right,yellow,imageability,liberal,yes,8,1,0.799768597411,-,-
109,001,2,source,9,JELLIES,LF,target,right,yellow,imageability,liberal,no,9,1,0.893368219724,-,-
109,001,2,source,10,SULKED,LF,target,left,aqua,pleasantness,conservative,no,2,1,1.22643832891,-,-
109,001,2,source,11,LIKELY,HF,target,left,aqua,pleasantness,conservative,no,1,1,1.07992590131,-,-
109,001,2,source,12,FAMILY,HF,target,left,aqua,pleasantness,conservative,no,1,1,0.800083513139,-,-
109,001,2,source,13,WAKED,LF,target,right,yellow,imageability,liberal,no,8,1,1.09327187529,-,-
109,001,2,source,14,GOVERNS,LF,target,right,yellow,imageability,conservative,no,7,1,1.51952367445,-,-
109,001,2,source,15,BEGAN,HF,target,right,yellow,imageability,liberal,no,3,0,0.946545348968,-,-
109,001,2,source,16,FIELD,HF,target,right,yellow,imageability,liberal,no,3,0,0.893058436457,-,-
109,001,2,source,17,PAUNCH,LF,target,right,yellow,imageability,liberal,no,3,0,0.69334688317,-,-
109,001,2,source,18,HUSBAND,HF,target,left,aqua,pleasantness,liberal,no,2,1,1.21293214761,-,-
109,001,2,source,19,ABLAZE,LF,target,left,aqua,pleasantness,liberal,no,1,1,0.95986639359,-,-
109,001,2,source,20,OPTIC,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.813269279723,-,-
109,001,2,source,21,PACIFISM,LF,target,left,aqua,pleasantness,conservative,no,1,1,1.02662155929,-,-
109,001,2,source,22,MOCCASINS,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.719788438233,-,-
109,001,2,source,23,MILES,HF,target,left,aqua,pleasantness,liberal,no,8,0,0.919673030265,-,-
109,001,2,source,24,POINT,HF,target,right,yellow,imageability,liberal,no,9,1,1.33316872659,-,-
109,001,2,source,25,SPOKE,HF,target,left,aqua,pleasantness,conservative,no,1,1,0.786699045449,-,-
109,001,2,source,26,GIRLS,HF,target,right,yellow,imageability,conservative,no,8,1,1.05316723092,-,-
109,001,2,source,27,CAPITAL,HF,target,right,yellow,imageability,conservative,no,9,1,0.759955405898,-,-
109,001,2,source,28,OFTEN,HF,target,right,yellow,imageability,liberal,no,2,0,1.1196184791,-,-
109,001,2,source,29,SCHOOL,HF,target,right,yellow,imageability,conservative,yes,8,1,0.573357397458,-,-
109,001,2,source,30,ANTELOPES,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.719944246346,-,-
109,001,2,source,31,SLIGHTLY,HF,target,right,yellow,imageability,conservative,no,2,0,1.81285867945,-,-
109,001,2,source,32,EXCEPT,HF,target,right,yellow,imageability,liberal,no,3,0,0.66669672844,-,-
109,001,2,source,33,BUSINESS,HF,target,left,aqua,pleasantness,conservative,no,7,0,0.906565717654,-,-
109,001,2,source,34,CASES,HF,target,left,aqua,pleasantness,liberal,no,1,1,1.30622968538,-,-
109,001,2,source,35,DELEGATED,LF,target,left,aqua,pleasantness,conservative,no,8,0,1.49316093989,-,-
109,001,2,source,36,SKATES,LF,target,right,yellow,imageability,conservative,yes,8,1,0.506543207972,-,-
109,001,2,source,37,COVER,HF,target,right,yellow,imageability,conservative,no,2,0,1.06631926954,-,-
109,001,2,source,38,MYSELF,HF,target,right,yellow,imageability,conservative,no,2,0,2.1461282231,-,-
109,001,2,source,39,SEDAN,LF,target,right,yellow,imageability,conservative,no,9,1,0.946632601554,-,-
109,001,2,source,40,AFTERNOON,HF,target,left,aqua,pleasantness,conservative,no,8,0,1.38647636812,-,-
109,001,2,source,41,SUGARY,LF,target,left,aqua,pleasantness,liberal,no,1,1,0.959931283141,-,-
109,001,2,source,42,BRING,HF,target,left,aqua,pleasantness,conservative,no,2,1,1.15992622398,-,-
109,001,2,source,43,LYNCH,LF,target,right,yellow,imageability,liberal,no,8,1,0.95994411438,-,-
109,001,2,source,44,LIZARD,LF,target,left,aqua,pleasantness,liberal,no,1,1,0.7864743151,-,-
109,001,2,source,45,SKETCHY,LF,target,right,yellow,imageability,conservative,no,8,1,1.09326600953,-,-
109,001,2,source,46,SAWDUST,LF,target,right,yellow,imageability,liberal,no,9,1,0.973023198196,-,-
109,001,2,source,47,SOUND,HF,target,left,aqua,pleasantness,liberal,no,2,1,0.813276978442,-,-
109,001,2,recog,0,HELICAL,LF,lure,-,-,-,liberal,no,m,1,0.733465825266,1,277
109,001,2,recog,1,EXCEPT,HF,target,right,yellow,imageability,liberal,no,z,1,0.573397357657,3,280
109,001,2,recog,2,WAKED,LF,target,right,yellow,imageability,liberal,no,z,1,0.573229451489,3,283
109,001,2,recog,3,ENVIRONS,LF,lure,-,-,-,conservative,no,m,1,0.653327658307,3,286
109,001,2,recog,4,MUMBLES,LF,lure,-,-,-,liberal,no,m,1,0.81341555604,1,287
109,001,2,recog,5,COVER,HF,target,right,yellow,imageability,conservative,no,z,1,0.626827445987,1,288
109,001,2,recog,6,ECHELONS,LF,lure,-,-,-,conservative,no,z,0,0.573509172886,-3,285
109,001,2,recog,7,AFRAID,HF,lure,-,-,-,liberal,no,m,1,0.839961227612,1,286
109,001,2,recog,8,SOUND,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.666764550784,3,289
109,001,2,recog,9,GOVERNS,LF,target,right,yellow,imageability,conservative,no,z,1,0.666677298257,1,290
109,001,2,recog,10,CAPITAL,HF,target,right,yellow,imageability,conservative,yes,m,0,0.520151306177,-1,289
109,001,2,recog,11,LARGE,HF,lure,-,-,-,conservative,no,m,1,0.773380200437,3,292
109,001,2,recog,12,BRING,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.693352382223,1,293
109,001,2,recog,13,SOCIAL,HF,lure,-,-,-,conservative,no,m,1,1.27979106311,3,296
109,001,2,recog,14,UNWARY,LF,lure,-,-,-,conservative,no,m,1,0.600053744623,3,299
109,001,2,recog,15,LIZARD,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.693472629413,3,302
109,001,2,recog,16,GORGED,LF,lure,-,-,-,conservative,no,m,1,0.733416699863,3,305
109,001,2,recog,17,SLIGHTLY,HF,target,right,yellow,imageability,conservative,no,z,1,0.706642998499,1,306
109,001,2,recog,18,LYNCH,LF,target,right,yellow,imageability,liberal,no,z,1,0.746732245374,3,309
109,001,2,recog,19,REQUIRED,HF,lure,-,-,-,liberal,no,m,1,0.733171439555,1,310
109,001,2,recog,20,OFTEN,HF,target,right,yellow,imageability,liberal,no,z,1,0.733329447336,3,313
109,001,2,recog,21,EVENING,HF,lure,-,-,-,liberal,no,m,1,1.62632189447,1,314
109,001,2,recog,22,GROUND,HF,lure,-,-,-,conservative,no,m,1,0.973221899359,3,317
109,001,2,recog,23,FIELD,HF,target,right,yellow,imageability,liberal,no,m,0,0.453497324139,-3,314
109,001,2,recog,24,ANTELOPES,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.506778936484,1,315
109,001,2,recog,25,POOLED,LF,lure,-,-,-,liberal,no,m,1,0.626704999129,1,316
109,001,2,recog,26,TWAIN,LF,target,right,yellow,imageability,conservative,no,z,1,0.826634317229,1,317
109,001,2,recog,27,ALONE,HF,lure,-,-,-,liberal,no,m,1,0.773494581925,1,318
109,001,2,recog,28,SEDAN,LF,target,right,yellow,imageability,conservative,no,z,1,0.573487176443,1,319
109,001,2,recog,29,SKATES,LF,target,right,yellow,imageability,conservative,no,z,1,0.746677254327,1,320
109,001,2,recog,30,BEGAN,HF,target,right,yellow,imageability,liberal,no,m,0,1.7063449467,-3,317
109,001,2,recog,31,ALABASTER,LF,target,right,yellow,imageability,conservative,no,z,1,0.95991991827,1,318
109,001,2,recog,32,BILATERAL,LF,lure,-,-,-,liberal,no,m,1,0.653378250077,1,319
109,001,2,recog,33,SAWDUST,LF,target,right,yellow,imageability,liberal,no,m,0,0.613419515372,-3,316
109,001,2,recog,34,FOLLOWED,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.733334946446,3,319
109,001,2,recog,35,OPTIC,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.520089349535,1,320
109,001,2,recog,36,CORNER,HF,target,right,yellow,imageability,liberal,no,z,1,0.653117592272,3,323
109,001,2,recog,37,PRUDENTLY,LF,lure,-,-,-,liberal,no,m,1,0.733330913703,1,324
109,001,2,recog,38,ACCORDING,HF,lure,-,-,-,conservative,no,z,0,0.639997815015,-3,321
109,001,2,recog,39,NEURAL,LF,lure,-,-,-,conservative,no,m,1,0.626716363942,3,324
109,001,2,recog,40,JOURNEYED,LF,target,right,yellow,imageability,liberal,no,z,1,0.786471748899,3,327
109,001,2,recog,41,PRIVATE,HF,lure,-,-,-,liberal,no,m,1,0.653355520451,1,328
109,001,2,recog,42,HISTORY,HF,lure,-,-,-,conservative,no,m,1,0.986563474056,3,331
109,001,2,recog,43,GUARDSMEN,LF,lure,-,-,-,conservative,no,m,1,0.586850380932,3,334
109,001,2,recog,44,UNCANNILY,LF,lure,-,-,-,conservative,yes,m,1,0.426836171246,3,337
109,001,2,recog,45,MUGGING,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.893130291486,3,340
109,001,2,recog,46,CINDER,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.546838488197,3,343
109,001,2,recog,47,LAYERED,LF,lure,-,-,-,liberal,no,m,1,0.693379511242,1,344
109,001,2,recog,48,DRINK,HF,lure,-,-,-,liberal,no,m,1,0.839965626888,1,345
109,001,2,recog,49,JELLIES,LF,target,right,yellow,imageability,liberal,no,z,1,0.720030399098,3,348
109,001,2,recog,50,CASES,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.520143607398,3,351
109,001,2,recog,51,BULBOUS,LF,lure,-,-,-,conservative,no,m,1,0.546761867241,3,354
109,001,2,recog,52,PAUNCH,LF,target,right,yellow,imageability,liberal,no,m,0,0.586736732686,-3,351
109,001,2,recog,53,FESTERING,LF,lure,-,-,-,liberal,no,m,1,0.680030237767,1,352
109,001,2,recog,54,HOWEVER,HF,lure,-,-,-,liberal,no,m,1,0.773272051243,1,353
109,001,2,recog,55,SKETCHY,LF,target,right,yellow,imageability,conservative,no,z,1,1.06651540444,1,354
109,001,2,recog,56,PACIFISM,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.74661896372,1,355
109,001,2,recog,57,SCHOOL,HF,target,right,yellow,imageability,conservative,no,z,1,1.2397626731,1,356
109,001,2,recog,58,FAMILY,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.506765005412,1,357
109,001,2,recog,59,HAVING,HF,lure,-,-,-,conservative,no,m,1,0.640035209013,3,360
109,001,2,recog,60,DIABETIC,LF,lure,-,-,-,liberal,no,m,1,2.02619006246,1,361
109,001,2,recog,61,HUSBAND,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.573369128862,3,364
109,001,2,recog,62,EVIDENCE,HF,lure,-,-,-,liberal,no,m,1,0.972989470349,1,365
109,001,2,recog,63,SINCE,HF,lure,-,-,-,conservative,no,z,0,1.10655442614,-3,362
109,001,2,recog,64,GIRLS,HF,target,right,yellow,imageability,conservative,no,z,1,0.866718065052,1,363
109,001,2,recog,65,PIECE,HF,lure,-,-,-,liberal,no,m,1,0.693180443428,1,364
109,001,2,recog,66,BUSINESS,HF,target,left,aqua,pleasantness,conservative,no,z,1,1.02650681121,1,365
109,001,2,recog,67,POINT,HF,target,right,yellow,imageability,liberal,no,z,1,0.813106506015,3,368
109,001,2,recog,68,ABLAZE,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.533378865977,3,371
109,001,2,recog,69,MOMENT,HF,lure,-,-,-,conservative,no,m,1,1.09319232148,3,374
109,001,2,recog,70,SPOKE,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.65332289238,1,375
109,001,2,recog,71,ACQUIRES,LF,lure,-,-,-,conservative,no,m,1,1.10652729718,3,378
109,001,2,recog,72,CENTRAL,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.79968281131,3,381
109,001,2,recog,73,FEUDALISM,LF,lure,-,-,-,conservative,no,m,1,0.693351282447,3,384
109,001,2,recog,74,LUGGED,LF,lure,-,-,-,liberal,no,m,1,0.466897922568,1,385
109,001,2,recog,75,GRACES,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.666649436112,3,388
109,001,2,recog,76,CODING,LF,lure,-,-,-,conservative,no,m,1,0.813396125857,3,391
109,001,2,recog,77,SULKED,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.866623480339,1,392
109,001,2,recog,78,WAFER,LF,lure,-,-,-,conservative,no,m,1,1.29311687371,3,395
109,001,2,recog,79,CLASS,HF,lure,-,-,-,conservative,yes,m,1,0.533408927789,3,398
109,001,2,recog,80,AFTERNOON,HF,target,left,aqua,pleasantness,conservative,yes,m,0,0.453450764995,-1,397
109,001,2,recog,81,HEEDED,LF,lure,-,-,-,liberal,no,m,1,0.866400949657,1,398
109,001,2,recog,82,LIKELY,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.639935125131,1,399
109,001,2,recog,83,EXPECT,HF,lure,-,-,-,liberal,no,z,0,0.680025471898,-1,398
109,001,2,recog,84,SUBJECT,HF,lure,-,-,-,liberal,no,m,1,0.680089628207,1,399
109,001,2,recog,85,SERIOUS,HF,lure,-,-,-,conservative,no,m,1,0.560062381905,3,402
109,001,2,recog,86,TRIED,HF,lure,-,-,-,conservative,no,z,0,1.27979509585,-3,399
109,001,2,recog,87,MILES,HF,target,left,aqua,pleasantness,liberal,no,m,0,1.11987070489,-3,396
109,001,2,recog,88,TUCKER,LF,lure,-,-,-,liberal,no,z,0,1.03996276733,-1,395
109,001,2,recog,89,MYSELF,HF,target,right,yellow,imageability,conservative,no,z,1,0.839905503322,1,396
109,001,2,recog,90,MOCCASINS,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.666719458124,1,397
109,001,2,recog,91,DELEGATED,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.893287199491,1,398
109,001,2,recog,92,UNPACK,LF,lure,-,-,-,liberal,no,m,1,0.626690701465,1,399
109,001,2,recog,93,SUGARY,LF,target,left,aqua,pleasantness,liberal,no,z,1,1.39973692253,3,402
109,001,2,recog,94,BEHIND,HF,lure,-,-,-,conservative,no,m,1,0.826667311892,3,405
109,001,2,recog,95,COUNCIL,HF,lure,-,-,-,liberal,no,m,1,1.0532196557,1,406
109,001,3,source,0,HASSLE,LF,target,right,yellow,imageability,conservative,no,8,1,1.29289947555,-,-
109,001,3,source,1,ZOOLOGY,LF,target,left,aqua,pleasantness,liberal,no,1,1,1.05316283158,-,-
109,001,3,source,2,HICKORY,LF,target,left,aqua,pleasantness,liberal,no,1,1,0.800108809024,-,-
109,001,3,source,3,LEOPARDS,LF,target,right,yellow,imageability,liberal,no,8,1,0.959891322884,-,-
109,001,3,source,4,UTILIZE,LF,target,right,yellow,imageability,conservative,no,7,1,1.15977738134,-,-
109,001,3,source,5,WRONG,HF,target,left,aqua,pleasantness,liberal,no,3,1,0.586734166427,-,-
109,001,3,source,6,BELIEVE,HF,target,left,aqua,pleasantness,conservative,no,8,0,0.733378206089,-,-
109,001,3,source,7,UNKEMPT,LF,target,left,aqua,pleasantness,conservative,no,8,0,1.13298498304,-,-
109,001,3,source,8,LEFTISTS,LF,target,left,aqua,pleasantness,conservative,no,1,1,1.11991176492,-,-
109,001,3,source,9,VOICE,HF,target,right,yellow,imageability,conservative,no,9,1,1.59950016753,-,-
109,001,3,source,10,MESSED,LF,target,left,aqua,pleasantness,liberal,no,8,0,1.10648110468,-,-
109,001,3,source,11,WOMAN,HF,target,left,aqua,pleasantness,liberal,no,1,1,0.853250377404,-,-
109,001,3,source,12,OPPOSES,LF,target,right,yellow,imageability,liberal,yes,2,0,0.733349610702,-,-
109,001,3,source,13,CRICKETER,LF,target,left,aqua,pleasantness,liberal,yes,2,1,0.613368556951,-,-
109,001,3,source,14,SUNBURN,LF,target,right,yellow,imageability,conservative,no,8,1,1.13318258437,-,-
109,001,3,source,15,SKYLIGHT,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.746699983953,-,-
109,001,3,source,16,FOUND,HF,target,left,aqua,pleasantness,liberal,no,2,1,1.1462363723,-,-
109,001,3,source,17,HOURS,HF,target,right,yellow,imageability,liberal,yes,2,0,0.706633833295,-,-
109,001,3,source,18,PICTURE,HF,target,right,yellow,imageability,conservative,no,1,0,1.22652228206,-,-
109,001,3,source,19,DOUBT,HF,target,right,yellow,imageability,conservative,no,8,1,1.09317509097,-,-
109,001,3,source,20,PASSED,HF,target,left,aqua,pleasantness,conservative,no,2,1,0.680038303137,-,-
109,001,3,source,21,SLEEP,HF,target,left,aqua,pleasantness,liberal,no,1,1,1.07984928036,-,-
109,001,3,source,22,HUDDLE,LF,target,left,aqua,pleasantness,liberal,no,8,0,0.919894461113,-,-
109,001,3,source,23,SWOOPING,LF,target,right,yellow,imageability,liberal,no,2,0,1.39972152509,-,-
109,001,3,source,24,DUSTER,LF,target,left,aqua,pleasantness,conservative,no,1,1,1.06655316503,-,-
109,001,3,source,25,GUSHED,LF,target,right,yellow,imageability,conservative,no,9,1,0.826589224511,-,-
109,001,3,source,26,TREES,HF,target,right,yellow,imageability,liberal,no,2,0,0.946642866533,-,-
109,001,3,source,27,THANK,HF,target,left,aqua,pleasantness,liberal,no,1,1,0.97322703182,-,-
109,001,3,source,28,LOOKED,HF,target,left,aqua,pleasantness,conservative,no,8,0,0.760059522407,-,-
109,001,3,source,29,LETTER,HF,target,right,yellow,imageability,liberal,no,2,0,0.893354655185,-,-
109,001,3,source,30,EMACIATED,LF,target,right,yellow,imageability,conservative,no,9,1,0.986361839983,-,-
109,001,3,source,31,ABHORRENT,LF,target,right,yellow,imageability,liberal,no,9,1,0.959878491645,-,-
109,001,3,source,32,NEOLITHIC,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.693341750652,-,-
109,001,3,source,33,BIDDER,LF,target,right,yellow,imageability,liberal,no,2,0,1.57278585661,-,-
109,001,3,source,34,WESTERN,HF,target,right,yellow,imageability,conservative,no,2,0,1.82622335042,-,-
109,001,3,source,35,TABLE,HF,target,right,yellow,imageability,liberal,yes,8,1,0.533392430458,-,-
109,001,3,source,36,REPORT,HF,target,left,aqua,pleasantness,conservative,no,2,1,0.813301541144,-,-
109,001,3,source,37,PROBABLY,HF,target,left,aqua,pleasantness,conservative,no,2,1,0.800139237428,-,-
109,001,3,source,38,SOVIET,HF,target,right,yellow,imageability,liberal,no,9,1,0.959956579027,-,-
109,001,3,source,39,NUTSHELL,LF,target,right,yellow,imageability,liberal,no,1,0,1.07982288464,-,-
109,001,3,source,40,PRACTICE,HF,target,right,yellow,imageability,liberal,no,8,1,0.906722992193,-,-
109,001,3,source,41,RECENT,HF,target,left,aqua,pleasantness,conservative,no,2,1,0.400139090838,-,-
109,001,3,source,42,DEDICATE,LF,target,left,aqua,pleasantness,conservative,no,1,1,1.11997298838,-,-
109,001,3,source,43,ABOVE,HF,target,right,yellow,imageability,conservative,no,2,0,0.813063613023,-,-
109,001,3,source,44,VEGAN,LF,target,left,aqua,pleasantness,liberal,no,1,1,1.33313536539,-,-
109,001,3,source,45,BAOBAB,LF,target,right,yellow,imageability,conservative,no,9,1,0.99987938616,-,-
109,001,3,source,46,PUBLIC,HF,target,right,yellow,imageability,conservative,no,1,0,1.14628916373,-,-
109,001,3,source,47,WHETHER,HF,target,left,aqua,pleasantness,liberal,no,1,1,0.919930388569,-,-
109,001,3,recog,0,UTILIZE,LF,target,right,yellow,imageability,conservative,no,z,1,1.10649320274,1,407
109,001,3,recog,1,GERANIUMS,LF,lure,-,-,-,liberal,no,m,1,0.893284999824,1,408
109,001,3,recog,2,THANK,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.573174460384,3,411
109,001,3,recog,3,INJECT,LF,lure,-,-,-,conservative,no,m,1,0.573447216186,3,414
109,001,3,recog,4,WESTERN,HF,target,right,yellow,imageability,conservative,no,z,1,0.826647515059,1,415
109,001,3,recog,5,BUILDING,HF,lure,-,-,-,liberal,no,m,1,0.666690496146,1,416
109,001,3,recog,6,CALLED,HF,lure,-,-,-,conservative,no,m,1,0.600051544956,3,419
109,001,3,recog,7,QUALITY,HF,lure,-,-,-,liberal,no,m,1,0.506795433816,1,420
109,001,3,recog,8,SALAMI,LF,lure,-,-,-,liberal,yes,m,1,0.506755107024,1,421
109,001,3,recog,9,CRICKETER,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.640068203618,3,424
109,001,3,recog,10,ABOVE,HF,target,right,yellow,imageability,conservative,no,z,1,0.680032804026,1,425
109,001,3,recog,11,AVOCADO,LF,lure,-,-,-,conservative,no,m,1,0.679987711308,3,428
109,001,3,recog,12,CARRIED,HF,lure,-,-,-,conservative,no,z,0,1.03988577978,-3,425
109,001,3,recog,13,TRYING,HF,lure,-,-,-,conservative,no,z,0,1.0799207688,-3,422
109,001,3,recog,14,DOUBT,HF,target,right,yellow,imageability,conservative,no,z,1,0.75996383786,1,423
109,001,3,recog,15,VOICE,HF,target,right,yellow,imageability,conservative,yes,z,1,0.546699544007,1,424
109,001,3,recog,16,FOUND,HF,target,left,aqua,pleasantness,liberal,no,z,1,1.05332927132,3,427
109,001,3,recog,17,HUDDLE,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.733376739605,3,430
109,001,3,recog,18,AEGIS,LF,lure,-,-,-,conservative,no,m,1,0.546786430001,3,433
109,001,3,recog,19,DEDICATE,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.653366885264,1,434
109,001,3,recog,20,MUSIC,HF,lure,-,-,-,liberal,no,m,1,0.999870221014,1,435
109,001,3,recog,21,TABLE,HF,target,right,yellow,imageability,liberal,no,z,1,0.919969248993,3,438
109,001,3,recog,22,HOURS,HF,target,right,yellow,imageability,liberal,no,z,1,0.746658190677,3,441
109,001,3,recog,23,AGONIZED,LF,lure,-,-,-,conservative,no,z,0,0.680130688183,-3,438
109,001,3,recog,24,ABHORRENT,LF,target,right,yellow,imageability,liberal,no,m,0,0.586505403393,-3,435
109,001,3,recog,25,BELIEVE,HF,target,left,aqua,pleasantness,conservative,no,z,1,1.13323464262,1,436
109,001,3,recog,26,HASSLE,LF,target,right,yellow,imageability,conservative,no,z,1,1.3064929095,1,437
109,001,3,recog,27,GUSHED,LF,target,right,yellow,imageability,conservative,no,z,1,0.600174358406,1,438
109,001,3,recog,28,RECENT,HF,target,left,aqua,pleasantness,conservative,no,m,0,0.720099687867,-1,437
109,001,3,recog,29,TREES,HF,target,right,yellow,imageability,liberal,no,z,1,0.693353115465,3,440
109,001,3,recog,30,ZENITH,LF,lure,-,-,-,conservative,no,m,1,0.600077574083,3,443
109,001,3,recog,31,UNABATED,LF,lure,-,-,-,liberal,no,m,1,0.706636766146,1,444
109,001,3,recog,32,STAFF,HF,lure,-,-,-,liberal,no,m,1,0.600048978755,1,445
109,001,3,recog,33,GLUTINOUS,LF,lure,-,-,-,conservative,no,m,1,0.560030120483,3,448
109,001,3,recog,34,BIDDER,LF,target,right,yellow,imageability,liberal,no,z,1,0.62675302464,3,451
109,001,3,recog,35,WHETHER,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.573393691564,3,454
109,001,3,recog,36,EXACTLY,HF,lure,-,-,-,liberal,no,m,1,0.999844925071,1,455
109,001,3,recog,37,REPORT,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.973220066284,1,456
109,001,3,recog,38,CATALYST,LF,lure,-,-,-,liberal,no,m,1,0.786687313986,1,457
109,001,3,recog,39,NAGGED,LF,lure,-,-,-,conservative,no,m,1,1.11959025025,3,460
109,001,3,recog,40,SUMMER,HF,lure,-,-,-,conservative,yes,m,1,0.519904946035,3,463
109,001,3,recog,41,BESOTTED,LF,lure,-,-,-,conservative,no,z,0,0.599829747516,-3,460
109,001,3,recog,42,CAIRN,LF,lure,-,-,-,liberal,no,m,1,0.773292947852,1,461
109,001,3,recog,43,PROBABLY,HF,target,left,aqua,pleasantness,conservative,no,m,0,1.74641366355,-1,460
109,001,3,recog,44,VEGAN,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.560139736044,3,463
109,001,3,recog,45,TANGIER,LF,lure,-,-,-,liberal,yes,z,0,0.586488539469,-1,462
109,001,3,recog,46,YELLOWED,LF,lure,-,-,-,conservative,no,m,1,0.839788555575,3,465
