subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
6,001,0,source,18,ENOUGH,HF,target,right,aqua,imageability,conservative,yes,7,1,2.44745565367,-,-
6,001,0,source,19,GERANIUMS,LF,target,right,aqua,imageability,liberal,no,9,1,1.12971792704,-,-
6,001,0,source,20,SLACKEN,LF,target,left,yellow,pleasantness,liberal,no,3,1,2.0002833854,-,-
6,001,0,source,21,GIVEN,HF,target,right,aqua,imageability,liberal,no,2,0,2.14143534524,-,-
6,001,0,source,22,LETTER,HF,target,right,aqua,imageability,conservative,no,8,1,1.41215235796,-,-
6,001,0,source,23,TELEPHONE,HF,target,right,aqua,imageability,liberal,no,2,0,2.35323715582,-,-
6,001,0,source,24,HISTORY,HF,target,right,aqua,imageability,conservative,no,8,1,2.51792366851,-,-
6,001,0,source,25,RAREFIED,LF,target,left,yellow,pleasantness,liberal,no,1,1,2.09447365469,-,-
6,001,0,source,26,PHANTOMS,LF,target,left,yellow,pleasantness,conservative,no,1,1,1.05906221061,-,-
6,001,0,source,27,NOBLEMAN,LF,target,left,yellow,pleasantness,liberal,no,1,1,1.17678593294,-,-
6,001,0,source,28,GARDEN,HF,target,right,aqua,imageability,conservative,no,7,1,2.56506132929,-,-
6,001,0,source,29,FIELD,HF,target,right,aqua,imageability,liberal,no,8,1,2.16512497186,-,-
6,001,0,source,30,APART,HF,target,left,yellow,pleasantness,conservative,no,2,1,3.71802675774,-,-
6,001,0,source,31,LENGTHEN,LF,target,left,yellow,pleasantness,conservative,no,2,1,1.22383780823,-,-
6,001,0,source,32,GLIDED,LF,target,right,aqua,imageability,conservative,no,8,1,1.48271642323,-,-
6,001,0,source,33,AROUND,HF,target,right,aqua,imageability,liberal,no,8,1,2.21218711209,-,-
6,001,0,source,34,UNCANNILY,LF,target,right,aqua,imageability,conservative,no,8,1,2.04748043614,-,-
6,001,0,source,35,ANYONE,HF,target,left,yellow,pleasantness,liberal,no,2,1,2.28247769027,-,-
6,001,0,source,36,BOASTS,LF,target,left,yellow,pleasantness,liberal,no,8,0,1.64741503387,-,-
6,001,0,source,37,SYNDICATE,LF,target,right,aqua,imageability,liberal,no,2,0,1.36481746387,-,-
6,001,0,source,38,PARENTS,HF,target,right,aqua,imageability,conservative,no,8,1,1.7649580201,-,-
6,001,0,source,39,STUDENT,HF,target,right,aqua,imageability,liberal,yes,2,0,4.44740066297,-,-
6,001,0,source,40,INFECT,LF,target,right,aqua,imageability,conservative,no,8,1,3.62410044381,-,-
6,001,0,source,41,ADENOIDS,LF,target,right,aqua,imageability,conservative,no,9,1,1.3886013079,-,-
6,001,0,source,42,WAITING,HF,target,left,yellow,pleasantness,conservative,no,2,1,2.25911104235,-,-
6,001,0,source,43,SHORT,HF,target,right,aqua,imageability,liberal,yes,2,0,0.729745642353,-,-
6,001,0,source,44,DURING,HF,target,left,yellow,pleasantness,liberal,no,2,1,2.68275315702,-,-
6,001,0,source,45,BOUGH,LF,target,left,yellow,pleasantness,liberal,no,7,0,2.28261956628,-,-
6,001,0,source,46,IDEAS,HF,target,right,aqua,imageability,conservative,no,9,1,7.6005061344,-,-
6,001,0,source,47,SUCCESS,HF,target,left,yellow,pleasantness,liberal,no,1,1,1.78849513919,-,-
6,001,0,recog,0,DURING,HF,target,left,yellow,pleasantness,liberal,no,z,1,1.54147911783,3,3
6,001,0,recog,1,APART,HF,target,left,yellow,pleasantness,conservative,no,z,1,4.30618967979,1,4
6,001,0,recog,2,VEILING,LF,lure,-,-,-,conservative,no,m,1,5.78867807491,3,7
6,001,0,recog,3,PRACTICE,HF,lure,-,-,-,conservative,no,z,0,5.30630699328,-3,4
6,001,0,recog,4,ABOVE,HF,lure,-,-,-,conservative,no,m,1,2.23564137852,3,7
6,001,0,recog,5,ANYONE,HF,target,left,yellow,pleasantness,liberal,no,m,0,2.78857395919,-3,4
6,001,0,recog,6,WATCH,HF,lure,-,-,-,conservative,no,z,0,5.35343035648,-3,1
6,001,0,recog,7,BRUISING,LF,target,left,yellow,pleasantness,conservative,no,z,1,6.18859573551,1,2
6,001,0,recog,8,DEEPEN,LF,lure,-,-,-,liberal,no,m,1,3.56503236753,1,3
6,001,0,recog,9,EDUCATION,HF,lure,-,-,-,conservative,no,m,1,3.47074714763,3,6
6,001,0,recog,10,DUGOUTS,LF,lure,-,-,-,liberal,no,m,1,2.58850276457,1,7
6,001,0,recog,11,FLECKED,LF,lure,-,-,-,conservative,no,m,1,1.15327227655,3,10
6,001,0,recog,12,SYNDICATE,LF,target,right,aqua,imageability,liberal,no,z,1,1.50595769236,3,13
6,001,0,recog,13,EVENING,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.49461091147,1,14
6,001,0,recog,14,OFFER,HF,lure,-,-,-,conservative,no,z,0,1.65932858556,-3,11
6,001,0,recog,15,AROUND,HF,target,right,aqua,imageability,liberal,no,z,1,5.34157729456,3,14
6,001,0,recog,16,HISTORY,HF,target,right,aqua,imageability,conservative,no,z,1,1.37684356319,1,15
6,001,0,recog,17,TELEPHONE,HF,target,right,aqua,imageability,liberal,no,z,1,1.68272419525,3,18
6,001,0,recog,18,BAYING,LF,lure,-,-,-,liberal,no,m,1,1.32972973171,1,19
6,001,0,recog,19,ADENOIDS,LF,target,right,aqua,imageability,conservative,no,z,1,1.09424562659,1,20
6,001,0,recog,20,BYGONE,LF,target,right,aqua,imageability,liberal,no,z,1,1.20029262384,3,23
6,001,0,recog,21,IDEAS,HF,target,right,aqua,imageability,conservative,no,z,1,0.964771125045,1,24
6,001,0,recog,22,ACTION,HF,lure,-,-,-,conservative,no,m,1,1.04733379428,3,27
6,001,0,recog,23,DIZZINESS,LF,target,right,aqua,imageability,liberal,no,z,1,0.882651680846,3,30
6,001,0,recog,24,FORCE,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.41208600252,1,31
6,001,0,recog,25,ROTARY,LF,lure,-,-,-,conservative,no,m,1,0.929750481535,3,34
6,001,0,recog,26,GEYSER,LF,lure,-,-,-,liberal,no,m,1,1.16479649409,1,35
6,001,0,recog,27,DOUBT,HF,lure,-,-,-,liberal,no,z,0,2.15324258157,-1,34
6,001,0,recog,28,ANSWER,HF,lure,-,-,-,conservative,no,m,1,1.12965010518,3,37
6,001,0,recog,29,BUSINESS,HF,lure,-,-,-,liberal,no,m,1,1.42386794314,1,38
6,001,0,recog,30,HINDERED,LF,target,right,aqua,imageability,conservative,no,z,1,1.02358881035,1,39
6,001,0,recog,31,BOUGH,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.812008795579,3,42
6,001,0,recog,32,SUMMER,HF,lure,-,-,-,liberal,yes,z,0,1.21199794408,-1,41
6,001,0,recog,33,NINETIES,LF,lure,-,-,-,liberal,no,m,1,2.05919125545,1,42
6,001,0,recog,34,TWAIN,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.800222455709,1,43
6,001,0,recog,35,STAFF,HF,lure,-,-,-,liberal,no,m,1,2.29443120187,1,44
6,001,0,recog,36,TREES,HF,lure,-,-,-,liberal,no,m,1,1.12979638044,1,45
6,001,0,recog,37,GLIDED,LF,target,right,aqua,imageability,conservative,no,z,1,0.788508703562,1,46
6,001,0,recog,38,HERSELF,HF,lure,-,-,-,conservative,no,m,1,0.96491630049,3,49
6,001,0,recog,39,PEOPLED,LF,lure,-,-,-,conservative,no,m,1,0.929768445163,3,52
6,001,0,recog,40,SENSE,HF,lure,-,-,-,liberal,no,m,1,1.07093910183,1,53
6,001,0,recog,41,ROOFED,LF,lure,-,-,-,liberal,no,z,0,1.04733232786,-1,52
6,001,0,recog,42,COACHED,LF,lure,-,-,-,liberal,no,m,1,0.941453602148,1,53
6,001,0,recog,43,GERANIUMS,LF,target,right,aqua,imageability,liberal,no,z,1,0.941448836286,3,56
6,001,0,recog,44,FLOOR,HF,lure,-,-,-,liberal,no,m,1,1.58847673563,1,57
6,001,0,recog,45,SUCCESS,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.964956627003,3,60
6,001,0,recog,46,STUDENT,HF,target,right,aqua,imageability,liberal,no,m,0,1.34142845307,-3,57
6,001,0,recog,47,BOVINE,LF,target,left,yellow,pleasantness,liberal,no,z,1,1.63562246172,3,60
6,001,0,recog,48,PARENTS,HF,target,right,aqua,imageability,conservative,no,z,1,1.05919712113,1,61
6,001,0,recog,49,VERBALLY,LF,target,right,aqua,imageability,conservative,no,m,0,1.23535616009,-1,60
6,001,0,recog,50,WAITING,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.57670029409,1,61
6,001,0,recog,51,WIPERS,LF,lure,-,-,-,liberal,no,m,1,1.03549796278,1,62
6,001,0,recog,52,SIMILAR,HF,lure,-,-,-,conservative,yes,m,1,1.3296498119,3,65
6,001,0,recog,53,DAILIES,LF,lure,-,-,-,conservative,no,m,1,2.82387248903,3,68
6,001,0,recog,54,MOTHER,HF,lure,-,-,-,conservative,no,m,1,1.20031975259,3,71
6,001,0,recog,55,COWARDS,LF,lure,-,-,-,conservative,no,m,1,0.917927847803,3,74
6,001,0,recog,56,PISTONS,LF,lure,-,-,-,conservative,no,m,1,0.882611354333,3,77
6,001,0,recog,57,COLDEST,LF,lure,-,-,-,conservative,yes,z,0,1.01213864695,-3,74
6,001,0,recog,58,INFECT,LF,target,right,aqua,imageability,conservative,no,m,0,1.03565523618,-1,73
6,001,0,recog,59,MODERN,HF,lure,-,-,-,liberal,no,m,1,1.60026380871,1,74
6,001,0,recog,60,GARDEN,HF,target,right,aqua,imageability,conservative,yes,m,0,1.05905157908,-1,73
6,001,0,recog,61,QUALITY,HF,lure,-,-,-,liberal,no,m,1,1.69430083725,1,74
6,001,0,recog,62,ARGUABLE,LF,target,left,yellow,pleasantness,conservative,no,m,0,2.45909278544,-1,73
6,001,0,recog,63,MITIGATE,LF,lure,-,-,-,conservative,no,m,1,1.45913127893,3,76
6,001,0,recog,64,UNCANNILY,LF,target,right,aqua,imageability,conservative,no,z,1,0.953207680807,1,77
6,001,0,recog,65,LENGTHEN,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.823752609309,1,78
6,001,0,recog,66,SHORT,HF,target,right,aqua,imageability,liberal,no,m,0,0.870987786932,-3,75
6,001,0,recog,67,MEANS,HF,target,left,yellow,pleasantness,liberal,no,z,1,2.34156922926,3,78
6,001,0,recog,68,PASSED,HF,lure,-,-,-,liberal,no,m,1,0.941653035084,1,79
6,001,0,recog,69,OCCUPANCY,LF,lure,-,-,-,liberal,no,m,1,1.05910510336,1,80
6,001,0,recog,70,BECAME,HF,lure,-,-,-,conservative,no,m,1,0.894350402203,3,83
6,001,0,recog,71,ENOUGH,HF,target,right,aqua,imageability,conservative,no,z,1,1.9296456326,1,84
6,001,0,recog,72,TOWARDS,HF,target,left,yellow,pleasantness,conservative,no,m,0,0.882741132383,-1,83
6,001,0,recog,73,LIARS,LF,lure,-,-,-,liberal,no,m,1,1.25918692952,1,84
6,001,0,recog,74,GIVEN,HF,target,right,aqua,imageability,liberal,no,z,1,1.70614290103,3,87
6,001,0,recog,75,RAREFIED,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.964871574721,3,90
6,001,0,recog,76,PADDLE,LF,lure,-,-,-,conservative,no,m,1,0.800365798131,3,93
6,001,0,recog,77,THEORY,HF,lure,-,-,-,liberal,no,m,1,1.05929170513,1,94
6,001,0,recog,78,DOWDY,LF,target,left,yellow,pleasantness,conservative,no,m,0,0.717698646568,-1,93
6,001,0,recog,79,LIFEBOAT,LF,target,right,aqua,imageability,liberal,no,z,1,0.753180478741,3,96
6,001,0,recog,80,FOUND,HF,target,left,yellow,pleasantness,liberal,no,m,0,1.09448281981,-3,93
6,001,0,recog,81,SLACKEN,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.788501004863,3,96
6,001,0,recog,82,NOBLEMAN,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.635659488792,3,99
6,001,0,recog,83,MOLARS,LF,lure,-,-,-,conservative,no,m,1,0.741439964454,3,102
6,001,0,recog,84,DENIALS,LF,target,right,aqua,imageability,liberal,no,m,0,1.69441521791,-3,99
6,001,0,recog,85,DEGREE,HF,lure,-,-,-,liberal,no,m,1,1.02377907816,1,100
6,001,0,recog,86,IRONICAL,LF,lure,-,-,-,liberal,no,m,1,0.753035303295,1,101
6,001,0,recog,87,EITHER,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.964952960956,3,104
6,001,0,recog,88,PHANTOMS,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.22369886506,1,105
6,001,0,recog,89,PEEKED,LF,lure,-,-,-,liberal,no,m,1,0.894312641922,1,106
6,001,0,recog,90,FIELD,HF,target,right,aqua,imageability,liberal,no,z,1,0.917976972828,3,109
6,001,0,recog,91,BOASTS,LF,target,left,yellow,pleasantness,liberal,no,m,0,2.24729684053,-3,106
6,001,0,recog,92,PAPER,HF,lure,-,-,-,conservative,no,m,1,1.22390343047,3,109
6,001,0,recog,93,LETTER,HF,target,right,aqua,imageability,conservative,no,z,1,2.2709428412,1,110
6,001,0,recog,94,BEDLAM,LF,lure,-,-,-,conservative,no,m,1,0.976810788736,3,113
6,001,0,recog,95,OPENED,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.43571550598,1,114
6,001,1,source,0,EIGHT,HF,target,left,yellow,pleasantness,liberal,no,1,1,2.69446067688,-,-
6,001,1,source,1,GEOLOGIST,LF,target,left,yellow,pleasantness,conservative,no,1,1,1.07062382182,-,-
6,001,1,source,2,REPORT,HF,target,left,yellow,pleasantness,conservative,no,1,1,0.823836928381,-,-
6,001,1,source,3,SUDDENLY,HF,target,left,yellow,pleasantness,liberal,no,1,1,1.74154994585,-,-
6,001,1,source,4,SUBJECT,HF,target,right,aqua,imageability,liberal,no,8,1,1.48269625997,-,-
6,001,1,source,5,HELICAL,LF,target,right,aqua,imageability,liberal,no,8,1,1.3652126637,-,-
6,001,1,source,6,HYPNOSIS,LF,target,left,yellow,pleasantness,liberal,no,8,0,1.11809802569,-,-
6,001,1,source,7,OMELETTE,LF,target,left,yellow,pleasantness,liberal,no,1,1,1.18851141644,-,-
6,001,1,source,8,TICKLE,LF,target,right,aqua,imageability,liberal,no,8,1,2.56508369218,-,-
6,001,1,source,9,ENERGY,HF,target,right,aqua,imageability,liberal,no,8,1,1.02397191222,-,-
6,001,1,source,10,POACHED,LF,target,left,yellow,pleasantness,conservative,no,2,1,1.10594214832,-,-
6,001,1,source,11,WRANGLING,LF,target,left,yellow,pleasantness,liberal,no,2,1,0.929680460045,-,-
6,001,1,source,12,MOUTH,HF,target,right,aqua,imageability,conservative,no,8,1,2.47091211973,-,-
6,001,1,source,13,DAYBREAK,LF,target,right,aqua,imageability,conservative,no,2,0,3.57683043874,-,-
6,001,1,source,14,HAPPEN,HF,target,right,aqua,imageability,conservative,yes,2,0,1.20035054738,-,-
6,001,1,source,15,SMALL,HF,target,right,aqua,imageability,conservative,no,8,1,1.92983516721,-,-
6,001,1,source,16,TURNED,HF,target,right,aqua,imageability,liberal,no,8,1,1.41185687461,-,-
6,001,1,source,17,MERELY,HF,target,right,aqua,imageability,liberal,no,8,1,0.941464966892,-,-
6,001,1,source,18,WELCOMES,LF,target,left,yellow,pleasantness,conservative,yes,8,0,0.553074456673,-,-
6,001,1,source,19,SUGARY,LF,target,right,aqua,imageability,conservative,no,8,1,1.0355386559,-,-
6,001,1,source,20,BRACES,LF,target,right,aqua,imageability,conservative,no,8,1,1.02387219575,-,-
6,001,1,source,21,NEARLY,HF,target,right,aqua,imageability,conservative,no,8,1,1.05884334763,-,-
6,001,1,source,22,NUTSHELL,LF,target,right,aqua,imageability,liberal,no,8,1,1.43531114104,-,-
6,001,1,source,23,SHALL,HF,target,left,yellow,pleasantness,liberal,no,8,0,2.96498888821,-,-
6,001,1,source,24,QUESTION,HF,target,left,yellow,pleasantness,liberal,no,8,0,1.11808812736,-,-
6,001,1,source,25,BEAUTIFUL,HF,target,left,yellow,pleasantness,conservative,yes,8,0,0.529648052192,-,-
6,001,1,source,26,CERTAIN,HF,target,right,aqua,imageability,liberal,no,8,1,1.1767122454,-,-
6,001,1,source,27,GLASS,HF,target,left,yellow,pleasantness,liberal,no,2,1,1.49422634318,-,-
6,001,1,source,28,ATONEMENT,LF,target,right,aqua,imageability,liberal,yes,2,0,0.588265204746,-,-
6,001,1,source,29,CARRIED,HF,target,left,yellow,pleasantness,conservative,no,2,1,1.47084429787,-,-
6,001,1,source,30,MOSAICS,LF,target,left,yellow,pleasantness,liberal,no,2,1,0.965042412493,-,-
6,001,1,source,31,GOVERNS,LF,target,left,yellow,pleasantness,liberal,no,8,0,2.27095017329,-,-
6,001,1,source,32,HOVELS,LF,target,left,yellow,pleasantness,conservative,no,2,1,1.09439960055,-,-
6,001,1,source,33,DUSTER,LF,target,right,aqua,imageability,conservative,no,8,1,1.20033808282,-,-
6,001,1,source,34,BROUGHT,HF,target,right,aqua,imageability,conservative,no,8,1,1.21188393003,-,-
6,001,1,source,35,AEGIS,LF,target,right,aqua,imageability,conservative,no,8,1,1.76515122076,-,-
6,001,1,source,36,GEARING,LF,target,right,aqua,imageability,conservative,no,2,0,2.10630472033,-,-
6,001,1,source,37,FRIEND,HF,target,left,yellow,pleasantness,liberal,no,3,1,3.2122036093,-,-
6,001,1,source,38,VOUCH,LF,target,right,aqua,imageability,liberal,no,2,0,3.09422619654,-,-
6,001,1,source,39,LONGER,HF,target,left,yellow,pleasantness,conservative,no,2,1,3.41192396326,-,-
6,001,1,source,40,FARAWAY,LF,target,right,aqua,imageability,liberal,no,8,1,1.18869838481,-,-
6,001,1,source,41,PUPPETS,LF,target,left,yellow,pleasantness,conservative,no,1,1,1.7179527036,-,-
6,001,1,source,42,PREPARED,HF,target,right,aqua,imageability,conservative,no,1,0,3.08277603315,-,-
6,001,1,source,43,BUILDING,HF,target,left,yellow,pleasantness,conservative,no,1,1,1.10620427065,-,-
6,001,1,source,44,REQUIRED,HF,target,right,aqua,imageability,liberal,no,8,1,3.21189676119,-,-
6,001,1,source,45,BEYOND,HF,target,left,yellow,pleasantness,conservative,no,2,1,1.35320599443,-,-
6,001,1,source,46,VEERED,LF,target,left,yellow,pleasantness,liberal,no,2,1,1.35325658587,-,-
6,001,1,source,47,NIMBLE,LF,target,left,yellow,pleasantness,conservative,no,2,1,1.16480969185,-,-
6,001,1,recog,0,HAVING,HF,lure,-,-,-,conservative,no,None,-1,-1,-3,111
6,001,1,recog,1,OUTSIDE,HF,lure,-,-,-,conservative,no,z,0,1.47063350019,-3,108
6,001,1,recog,2,HYENA,LF,lure,-,-,-,liberal,no,m,1,3.34157472833,1,109
6,001,1,recog,3,GREATER,HF,lure,-,-,-,conservative,no,m,1,1.21209949357,3,112
6,001,1,recog,4,POACHED,LF,target,left,yellow,pleasantness,conservative,yes,m,0,0.623781864361,-1,111
6,001,1,recog,5,OLDER,HF,lure,-,-,-,liberal,no,m,1,1.20035677966,1,112
6,001,1,recog,6,SABLE,LF,lure,-,-,-,conservative,no,z,0,1.51794383177,-3,109
6,001,1,recog,7,WANTED,HF,lure,-,-,-,liberal,no,m,1,0.835537116156,1,110
6,001,1,recog,8,MONEY,HF,lure,-,-,-,liberal,no,z,0,1.24739252434,-1,109
6,001,1,recog,9,GEOLOGIST,LF,target,left,yellow,pleasantness,conservative,no,z,1,2.63561219679,1,110
6,001,1,recog,10,GLASS,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.764986981869,3,113
6,001,1,recog,11,BUMBLING,LF,lure,-,-,-,liberal,no,m,1,0.835591373646,1,114
6,001,1,recog,12,SPICED,LF,lure,-,-,-,liberal,no,m,1,0.835667260811,1,115
6,001,1,recog,13,FRIEND,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.729808698356,3,118
6,001,1,recog,14,WRANGLING,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.812163502746,3,121
6,001,1,recog,15,COVER,HF,lure,-,-,-,liberal,no,m,1,0.929650031858,1,122
6,001,1,recog,16,HOVELS,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.800264615245,1,123
6,001,1,recog,17,ERADICATE,LF,lure,-,-,-,liberal,no,m,1,0.753239135488,1,124
6,001,1,recog,18,BIKINI,LF,lure,-,-,-,conservative,no,m,1,0.706297241592,3,127
6,001,1,recog,19,TICKLE,LF,target,right,aqua,imageability,liberal,no,z,1,0.753179012323,3,130
6,001,1,recog,20,HAPPEN,HF,target,right,aqua,imageability,conservative,no,m,0,0.847280563281,-1,129
6,001,1,recog,21,NECESSARY,HF,lure,-,-,-,liberal,no,m,1,1.05909153898,1,130
6,001,1,recog,22,MIDDLE,HF,lure,-,-,-,conservative,no,m,1,0.847269198537,3,133
6,001,1,recog,23,SUBJECT,HF,target,right,aqua,imageability,liberal,no,z,1,0.717866551504,3,136
6,001,1,recog,24,ATONEMENT,LF,target,right,aqua,imageability,liberal,no,z,1,0.906143340956,3,139
6,001,1,recog,25,TURNED,HF,target,right,aqua,imageability,liberal,no,z,1,0.788543897609,3,142
6,001,1,recog,26,VEERED,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.706168563357,3,145
6,001,1,recog,27,DEBACLE,LF,lure,-,-,-,liberal,no,m,1,0.870817315765,1,146
6,001,1,recog,28,SUDDENLY,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.776741427133,3,149
6,001,1,recog,29,SHALL,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.694544629351,3,152
6,001,1,recog,30,FARAWAY,LF,target,right,aqua,imageability,liberal,no,z,1,1.21207456446,3,155
6,001,1,recog,31,CERTAIN,HF,target,right,aqua,imageability,liberal,no,z,1,0.929679360232,3,158
6,001,1,recog,32,QUESTION,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.965021149423,3,161
6,001,1,recog,33,SUGARY,LF,target,right,aqua,imageability,conservative,no,z,1,0.823810899449,1,162
6,001,1,recog,34,BRACES,LF,target,right,aqua,imageability,conservative,no,z,1,0.612006889234,1,163
6,001,1,recog,35,SOVIET,HF,lure,-,-,-,conservative,no,m,1,0.941630305594,3,166
6,001,1,recog,36,OMELETTE,LF,target,left,yellow,pleasantness,liberal,no,z,1,1.15329683906,3,169
6,001,1,recog,37,COMES,HF,lure,-,-,-,conservative,no,m,1,0.812100446745,3,172
6,001,1,recog,38,MERELY,HF,target,right,aqua,imageability,liberal,no,z,1,0.859132158781,3,175
6,001,1,recog,39,WAFER,LF,lure,-,-,-,liberal,no,m,1,0.800052351145,1,176
6,001,1,recog,40,LONGER,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.03560904399,1,177
6,001,1,recog,41,ATHEIST,LF,lure,-,-,-,conservative,no,m,1,0.741485056828,3,180
6,001,1,recog,42,SICKENED,LF,lure,-,-,-,conservative,no,m,1,1.07101205616,3,183
6,001,1,recog,43,REPORT,HF,target,left,yellow,pleasantness,conservative,no,z,1,0.705972796467,1,184
6,001,1,recog,44,WHOLE,HF,lure,-,-,-,conservative,no,m,1,1.09437540464,3,187
6,001,1,recog,45,LULLED,LF,lure,-,-,-,conservative,no,m,1,1.16496476563,3,190
6,001,1,recog,46,CHIEF,HF,lure,-,-,-,conservative,no,m,1,0.953279168716,3,193
6,001,1,recog,47,HESITATES,LF,lure,-,-,-,liberal,no,m,1,0.953345890764,1,194
6,001,1,recog,48,VALUE,HF,lure,-,-,-,conservative,no,m,1,0.918056892645,3,197
6,001,1,recog,49,BRING,HF,lure,-,-,-,liberal,no,m,1,0.870860575114,1,198
6,001,1,recog,50,DUSTER,LF,target,right,aqua,imageability,conservative,no,z,1,0.741496421572,1,199
6,001,1,recog,51,TANGIER,LF,lure,-,-,-,conservative,no,m,1,0.729666822352,3,202
6,001,1,recog,52,AFRAID,HF,lure,-,-,-,conservative,no,m,1,1.6827205292,3,205
6,001,1,recog,53,MOSAICS,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.741475525107,3,208
6,001,1,recog,54,NIMBLE,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.788472776304,1,209
6,001,1,recog,55,NEARLY,HF,target,right,aqua,imageability,conservative,no,z,1,0.64735527731,1,210
6,001,1,recog,56,PREPARED,HF,target,right,aqua,imageability,conservative,no,z,1,0.612061879934,1,211
6,001,1,recog,57,VOUCH,LF,target,right,aqua,imageability,liberal,no,z,1,0.576696994648,3,214
6,001,1,recog,58,JANGLING,LF,lure,-,-,-,conservative,yes,m,1,0.576697727857,3,217
6,001,1,recog,59,CHROMIUM,LF,lure,-,-,-,conservative,no,m,1,0.741159145283,3,220
6,001,1,recog,60,PIPELINES,LF,lure,-,-,-,liberal,no,m,1,1.27097326939,1,221
6,001,1,recog,61,WELCOMES,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.09453377785,1,222
6,001,1,recog,62,MINISTER,HF,lure,-,-,-,liberal,no,m,1,0.717958569274,1,223
6,001,1,recog,63,POWER,HF,lure,-,-,-,liberal,no,m,1,0.741415035337,1,224
6,001,1,recog,64,GEARING,LF,target,right,aqua,imageability,conservative,no,z,1,0.906153605887,1,225
6,001,1,recog,65,EIGHT,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.623822924083,3,228
6,001,1,recog,66,ISOLATING,LF,lure,-,-,-,liberal,no,m,1,0.870842244882,1,229
6,001,1,recog,67,LABOUR,HF,lure,-,-,-,conservative,no,m,1,0.859115661571,3,232
6,001,1,recog,68,BUILDING,HF,target,left,yellow,pleasantness,conservative,no,z,1,0.80027597999,1,233
6,001,1,recog,69,MAKES,HF,lure,-,-,-,conservative,no,m,1,1.03557238352,3,236
6,001,1,recog,70,FINAL,HF,lure,-,-,-,liberal,no,m,1,0.906200531284,1,237
6,001,1,recog,71,PUPPETS,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.859102097199,1,238
